datetime,Peoria_WL,Henry_WL,Flow,Vel,Slope
2/28/2018 6:00,453.53,454.94,65500,3.27,7.63E-06
3/1/2018 6:00,453.43,454.54,60900,3.1,6.01E-06
3/2/2018 6:00,452.96,454.12,56600,2.94,6.28E-06
3/3/2018 6:00,452.6,453.75,54000,2.86,6.22E-06
3/4/2018 6:00,452.23,453.33,52800,2.87,5.95E-06
3/5/2018 6:00,451.82,452.87,50500,2.82,5.68E-06
3/6/2018 6:00,451.32,452.38,46300,2.66,5.74E-06
3/7/2018 6:00,450.92,451.9,49800,2.98,5.30E-06
3/8/2018 6:00,450.38,451.32,42100,2.59,5.09E-06
3/9/2018 6:00,449.83,450.76,38200,2.43,5.03E-06
3/10/2018 6:00,449.3,450.16,33500,2.21,4.65E-06
3/11/2018 6:00,448.77,449.58,31800,2.19,4.38E-06
3/12/2018 6:00,448.18,449,28900,2.07,4.44E-06
3/13/2018 6:00,447.65,448.43,27600,2.07,4.22E-06
3/14/2018 6:00,447.11,447.91,24900,1.94,4.33E-06
3/15/2018 6:00,446.6,447.48,24800,2.02,4.76E-06
3/16/2018 6:00,446.19,447,23900,2.03,4.38E-06
3/17/2018 6:00,445.81,446.61,22800,2.01,4.33E-06
3/18/2018 6:00,445.3,446.17,20400,1.86,4.71E-06
3/19/2018 6:00,444.93,445.84,21000,1.99,4.92E-06
3/20/2018 6:00,444.69,445.28,21000,2.09,3.19E-06
3/21/2018 6:00,444.13,444.95,19300,1.96,4.44E-06
3/22/2018 6:00,443.6,444.51,16900,1.75,4.92E-06
3/23/2018 6:00,443.22,444.16,17700,1.89,5.09E-06
3/24/2018 6:00,442.88,443.82,17700,1.94,5.09E-06
3/25/2018 6:00,442.6,443.44,15800,1.76,4.55E-06
3/26/2018 6:00,442.15,443.1,15600,1.78,5.14E-06
3/27/2018 6:00,441.94,442.93,15500,1.8,5.36E-06
3/28/2018 6:00,442.13,442.96,16900,1.98,4.49E-06
3/29/2018 6:00,442.32,443.32,19200,2.21,5.41E-06
3/30/2018 6:00,442.5,443.57,20300,2.31,5.79E-06
3/31/2018 6:00,442.45,443.67,19500,2.19,6.60E-06
4/1/2018 6:00,442.68,443.75,20800,2.34,5.79E-06
4/2/2018 6:00,442.49,443.57,17600,1.97,5.84E-06
4/3/2018 6:00,442.33,443.35,17300,1.97,5.52E-06
4/4/2018 6:00,442.12,443.18,17500,2.02,5.74E-06
4/5/2018 6:00,441.87,442.88,15600,1.81,5.47E-06
4/6/2018 6:00,441.63,442.7,15500,1.83,5.79E-06
4/7/2018 6:00,441.49,442.46,16200,1.96,5.25E-06
4/8/2018 6:00,441.21,442.32,15900,1.95,6.01E-06
4/9/2018 6:00,440.97,442.13,15300,1.89,6.28E-06
4/10/2018 6:00,440.69,441.91,14300,1.78,6.60E-06
4/11/2018 6:00,440.22,441.65,13400,1.69,7.74E-06
4/12/2018 6:00,439.75,441.51,14400,1.86,9.52E-06
4/13/2018 6:00,439.9,441.33,13400,1.74,7.74E-06
4/14/2018 6:00,439.88,441.13,14100,1.88,6.76E-06
4/15/2018 6:00,439.71,441.02,15500,2.12,7.09E-06
4/16/2018 6:00,439.69,441.41,17900,2.4,9.31E-06
4/17/2018 6:00,440.19,442.58,24700,3.09,1.29E-05
4/18/2018 6:00,441.05,443.4,27300,3.23,1.27E-05
4/19/2018 6:00,441.73,443.72,26000,2.99,1.08E-05
4/20/2018 6:00,441.96,443.725,24100,2.755,9.55E-06
4/21/2018 6:00,442.1,443.73,22200,2.52,8.82E-06
4/22/2018 6:00,442.08,443.53,21100,2.42,7.85E-06
4/23/2018 6:00,441.96,443.32,20400,2.37,7.36E-06
4/24/2018 6:00,441.73,443.04,19100,2.25,7.09E-06
4/25/2018 6:00,441.61,442.85,18200,2.17,6.71E-06
4/26/2018 6:00,441.2,442.53,16900,2.05,7.20E-06
4/27/2018 6:00,441.02,442.38,16800,2.06,7.36E-06
4/28/2018 6:00,440.73,442.11,16700,2.09,7.47E-06
4/29/2018 6:00,440.35,441.77,16100,2.07,7.68E-06
4/30/2018 6:00,439.88,441.5,15100,1.97,8.77E-06
5/1/2018 6:00,439.43,441.34,13900,1.81,1.03E-05
5/2/2018 6:00,439.99,441.25,12200,1.57,6.82E-06
5/3/2018 6:00,440.73,441.42,13000,1.67,3.73E-06
5/4/2018 6:00,440.57,441.86,13900,1.74,6.98E-06
5/5/2018 6:00,440.88,442.07,16900,2.13,6.44E-06
5/6/2018 6:00,440.49,442.27,17700,2.2,9.63E-06
5/7/2018 6:00,440.24,442.04,17550,2.22,9.74E-06
5/8/2018 6:00,439.94,441.81,17400,2.24,1.01E-05
5/9/2018 6:00,439.45,441.56,15500,2.01,1.14E-05
5/10/2018 6:00,440.46,441.44,15100,1.98,5.30E-06
5/11/2018 6:00,440.62,441.44,14400,1.87,4.44E-06
5/12/2018 6:00,440.66,441.43,14900,1.95,4.17E-06
5/13/2018 6:00,440.51,441.43,14000,1.81,4.98E-06
5/14/2018 6:00,440.51,441.53,15500,2.02,5.52E-06
5/15/2018 6:00,440.65,441.85,17100,2.19,6.49E-06
5/16/2018 6:00,440.23,442.4,20900,2.61,1.17E-05
5/17/2018 6:00,440.28,442.73,22000,2.69,1.33E-05
5/18/2018 6:00,440.55,442.75,22800,2.8,1.19E-05
5/19/2018 6:00,440.59,442.67,20300,2.48,1.13E-05
5/20/2018 6:00,440.48,442.44,18900,2.34,1.06E-05
5/21/2018 6:00,440.41,442.27,18600,2.32,1.01E-05
5/22/2018 6:00,440.43,442.51,21700,2.7,1.13E-05
5/23/2018 6:00,440.71,443.25,25600,3.05,1.37E-05
5/24/2018 6:00,441.16,443.63,26500,3.07,1.34E-05
5/25/2018 6:00,441.5,443.7,24700,2.84,1.19E-05
5/26/2018 6:00,441.6,443.6,23200,2.67,1.08E-05
5/27/2018 6:00,441.55,443.37,22000,2.56,9.85E-06
5/28/2018 6:00,441.36,443,19400,2.3,8.87E-06
5/29/2018 6:00,441.07,442.65,18100,2.19,8.55E-06
5/30/2018 6:00,440.94,442.23,16400,2.03,6.98E-06
5/31/2018 6:00,441.12,442.66,17300,2.08,8.33E-06
6/1/2018 6:00,441.02,442.86,20400,2.46,9.96E-06
6/2/2018 6:00,441.16,442.92,20800,2.49,9.52E-06
6/3/2018 6:00,440.99,442.73,19100,2.31,9.42E-06
6/4/2018 6:00,440.79,442.39,17300,2.13,8.66E-06
6/5/2018 6:00,440.41,442.11,15800,1.96,9.20E-06
6/6/2018 6:00,440.13,441.79,15100,1.92,8.98E-06
6/7/2018 6:00,439.61,441.27,13300,1.74,8.98E-06
6/8/2018 6:00,439.04,441.015,13250,1.77,1.07E-05
6/9/2018 6:00,440.02,440.76,13200,1.8,4.00E-06
6/10/2018 6:00,440.44,441.25,13600,1.79,4.38E-06
6/11/2018 6:00,441.15,443.18,28900,3.5,1.10E-05
6/12/2018 6:00,441.5,444.26,30200,3.38,1.49E-05
6/13/2018 6:00,442.3,444.77,31700,3.43,1.34E-05
6/14/2018 6:00,442.84,444.97,28400,2.99,1.15E-05
6/15/2018 6:00,443.03,444.86,26200,2.77,9.90E-06
6/16/2018 6:00,443.04,444.63,24000,2.56,8.60E-06
6/17/2018 6:00,442.81,444.32,21200,2.28,8.17E-06
6/18/2018 6:00,442.48,444.02,20200,2.22,8.33E-06
6/19/2018 6:00,442.3,443.69,20100,2.26,7.52E-06
6/20/2018 6:00,442.14,443.36,17400,1.97,6.60E-06
6/21/2018 6:00,441.91,443.2,18500,2.39,6.98E-06
6/22/2018 6:00,442.33,443.67,24400,2.81,7.25E-06
6/23/2018 6:00,442.94,445.21,38200,4.03,1.23E-05
6/24/2018 6:00,444.13,446.93,47600,4.32,1.52E-05
6/25/2018 6:00,445.53,448.03,51500,4.23,1.35E-05
6/26/2018 6:00,446.26,448.24,44100,3.52,1.07E-05
6/27/2018 6:00,446.44,448.15,38100,3.03,9.25E-06
6/28/2018 6:00,446.38,447.89,36600,2.98,8.17E-06
6/29/2018 6:00,446.19,447.69,34400,2.84,8.12E-06
6/30/2018 6:00,445.98,447.41,31600,2.66,7.74E-06
7/1/2018 6:00,445.69,447.02,28700,2.48,7.20E-06
7/2/2018 6:00,445.43,446.64,26400,2.36,6.55E-06
7/3/2018 6:00,445.02,446.13,23300,2.16,6.01E-06
7/4/2018 6:00,444.49,445.58,19700,1.89,5.90E-06
7/5/2018 6:00,444.04,445.19,20100,2.01,6.22E-06
7/6/2018 6:00,443.91,444.97,21600,2.22,5.74E-06
7/7/2018 6:00,443.6,444.72,20400,2.13,6.06E-06
7/8/2018 6:00,443.18,444.37,20300,2.17,6.44E-06
7/9/2018 6:00,442.79,443.95,18300,2,6.28E-06
7/10/2018 6:00,442.26,443.41,16100,1.8,6.22E-06
7/11/2018 6:00,441.68,442.77,14000,1.62,5.90E-06
7/12/2018 6:00,441,442.15,12300,1.47,6.22E-06
7/13/2018 6:00,440.29,441.63,12200,1.52,7.25E-06
7/14/2018 6:00,439.73,441.05,9530,1.2,7.14E-06
7/15/2018 6:00,440.14,440.8,10100,1.32,3.57E-06
7/16/2018 6:00,440.12,440.685,9415,1.225,3.06E-06
7/17/2018 6:00,440.21,440.57,8730,1.13,1.95E-06
7/18/2018 6:00,440.32,440.7,9400,1.22,2.06E-06
7/19/2018 6:00,440.18,440.61,7800,0.98,2.33E-06
7/20/2018 6:00,439.92,440.67,5410,0.6,4.06E-06
7/21/2018 6:00,440.39,440.58,6330,0.75,1.03E-06
7/22/2018 6:00,440.35,440.67,9440,1.23,1.73E-06
7/23/2018 6:00,440.16,440.49,8430,1.09,1.79E-06
7/24/2018 6:00,440.24,440.59,9060,1.18,1.89E-06
7/25/2018 6:00,440.21,440.51,6920,0.85,1.62E-06
7/26/2018 6:00,440.18,440.46,7150,0.89,1.52E-06
7/27/2018 6:00,440.26,440.44,4560,0.48,9.74E-07
7/28/2018 6:00,440.28,440.4,4360,0.45,6.49E-07
7/29/2018 6:00,440.29,440.49,5340,0.6,1.08E-06
7/30/2018 6:00,440.27,440.4,3550,0.32,7.03E-07
7/31/2018 6:00,440.23,440.33,3780,0.36,5.41E-07
8/1/2018 6:00,440.18,440.3,5070,0.57,6.49E-07
8/2/2018 6:00,439.96,440.41,6060,0.72,2.44E-06
8/3/2018 6:00,440.21,440.27,3270,0.28,3.25E-07
8/4/2018 6:00,440.12,440.22,4110,0.42,5.41E-07
8/5/2018 6:00,439.85,440.22,3500,0.32,2.00E-06
8/6/2018 6:00,439.92,440.28,7230,0.92,1.95E-06
8/7/2018 6:00,440.11,440.11,5000,0.57,3.08E-19
8/8/2018 6:00,440.32,440.33,5640,0.66,5.41E-08
8/9/2018 6:00,440.46,440.53,6870,0.84,3.79E-07
8/10/2018 6:00,440.35,440.76,9060,1.16,2.22E-06
8/11/2018 6:00,440.27,440.61,7230,0.89,1.84E-06
8/12/2018 6:00,440.19,440.46,7710,0.98,1.46E-06
8/13/2018 6:00,440.17,440.32,5390,0.62,8.12E-07
8/14/2018 6:00,440.26,440.35,5280,0.6,4.87E-07
8/15/2018 6:00,440.23,440.38,4730,0.51,8.12E-07
8/16/2018 6:00,440.28,440.43,6500,0.79,8.12E-07
8/17/2018 6:00,440.26,440.51,4400,0.45,1.35E-06
8/18/2018 6:00,440.35,440.55,8590,1.11,1.08E-06
8/19/2018 6:00,440.21,440.53,7250,0.9,1.73E-06
8/20/2018 6:00,440.03,440.41,8120,1.05,2.06E-06
8/21/2018 6:00,440.33,440.45,7705,0.98,6.49E-07
8/22/2018 6:00,440.3,440.49,7290,0.91,1.03E-06
8/23/2018 6:00,440.33,440.62,9080,1.18,1.57E-06
8/24/2018 6:00,440.3,440.74,7760,0.96,2.38E-06
8/25/2018 6:00,440.36,440.75,7190,0.87,2.11E-06
8/26/2018 6:00,440.37,440.71,6650,0.79,1.84E-06
8/27/2018 6:00,440.01,440.59,6780,0.82,3.14E-06
8/28/2018 6:00,440.15,440.91,5580,0.61,4.11E-06
8/29/2018 6:00,440.27,440.87,7640,0.93,3.25E-06
8/30/2018 6:00,440.36,441.03,11800,1.55,3.63E-06
8/31/2018 6:00,440.44,441.08,12000,1.57,3.46E-06
9/1/2018 6:00,440.32,441.18,12600,1.65,4.65E-06
9/2/2018 6:00,440.5,441.28,12200,1.58,4.22E-06
9/3/2018 6:00,440.67,441.32,12800,1.65,3.52E-06
9/4/2018 6:00,440.45,441.17,12000,1.56,3.90E-06
9/5/2018 6:00,440.54,441.48,14600,1.89,5.09E-06
9/6/2018 6:00,440.81,441.81,16500,2.11,5.41E-06
9/7/2018 6:00,441.17,441.94,17300,2.2,4.17E-06
9/8/2018 6:00,440.41,441.97,14800,1.84,8.44E-06
9/9/2018 6:00,440.23,441.97,18300,2.34,9.42E-06
9/10/2018 6:00,439.97,441.55,16400,2.15,8.55E-06
9/11/2018 6:00,439.67,441.28,14700,1.95,8.71E-06
9/12/2018 6:00,440.25,440.98,14500,1.97,3.95E-06
9/13/2018 6:00,440.45,440.98,11200,1.47,2.87E-06
9/14/2018 6:00,440.44,441.14,12100,1.58,3.79E-06
9/15/2018 6:00,440.39,441,10700,1.38,3.30E-06
9/16/2018 6:00,440.33,440.84,10300,1.34,2.76E-06
9/17/2018 6:00,440.34,440.71,9410,1.22,2.00E-06
9/18/2018 6:00,440.34,440.69,8880,1.14,1.89E-06
9/19/2018 6:00,440.29,440.59,7100,0.87,1.62E-06
9/20/2018 6:00,440.15,440.45,5890,0.69,1.62E-06
9/21/2018 6:00,439.88,440.53,5420,0.61,3.52E-06
9/22/2018 6:00,440.35,440.49,9430,1.25,7.58E-07
9/23/2018 6:00,440.21,440.39,7110,0.89,9.74E-07
9/24/2018 6:00,440.2,440.31,4830,0.53,5.95E-07
9/25/2018 6:00,440.13,440.41,5120,0.57,1.52E-06
9/26/2018 6:00,440.32,440.62,10500,1.41,1.62E-06
9/27/2018 6:00,440.4,440.7,8630,1.1,1.62E-06
9/28/2018 6:00,440.3,440.63,6160,0.72,1.79E-06
9/29/2018 6:00,440.38,440.53,5930,0.69,8.12E-07
9/30/2018 6:00,440.39,440.52,6430,0.77,7.03E-07
10/1/2018 6:00,440.55,440.48,6150,0.73,-3.79E-07
10/2/2018 6:00,440.28,440.62,7750,0.97,1.84E-06
10/3/2018 6:00,440.36,440.66,7580,0.94,1.62E-06
10/4/2018 6:00,440.8,441.17,8960,1.1,2.00E-06
10/5/2018 6:00,440.38,440.99,10500,1.35,3.30E-06
10/6/2018 6:00,440.27,441.06,12800,1.7,4.27E-06
10/7/2018 6:00,440.51,441.32,15500,2.06,4.38E-06
10/8/2018 6:00,440.7,441.59,14700,1.9,4.82E-06
10/9/2018 6:00,440.82,442.15,19600,2.49,7.20E-06
10/10/2018 6:00,440.1,442.36,19200,2.39,1.22E-05
10/11/2018 6:00,440.21,442.46,21500,2.68,1.22E-05
10/12/2018 6:00,440.34,442.43,21100,2.64,1.13E-05
10/13/2018 6:00,440.32,442.32,19600,2.45,1.08E-05
10/14/2018 6:00,440.26,442.14,18200,2.3,1.02E-05
10/15/2018 6:00,440.23,441.91,17400,2.23,9.09E-06
10/16/2018 6:00,439.8,441.65,16100,2.09,1.00E-05
10/17/2018 6:00,439.61,441.55,17000,2.23,1.05E-05
10/18/2018 6:00,440.34,441.21,14100,1.87,4.71E-06
10/19/2018 6:00,440.44,441.29,13300,1.73,4.60E-06
10/20/2018 6:00,440.49,441.37,12400,1.59,4.76E-06
10/21/2018 6:00,440.5,441.12,10400,1.32,3.35E-06
10/22/2018 6:00,440.46,441.2,11800,1.53,4.00E-06
10/23/2018 6:00,440.51,441.09,10200,1.3,3.14E-06
10/24/2018 6:00,440.39,440.99,8890,1.25,3.25E-06
10/25/2018 6:00,440.26,440.76,9250,1.19,2.71E-06
10/26/2018 6:00,440.23,440.57,8540,1.1,1.84E-06
10/27/2018 6:00,440.23,440.49,7860,1,1.41E-06
10/28/2018 6:00,440.23,440.46,7900,1.01,1.24E-06
10/29/2018 6:00,440.25,440.61,10100,1.34,1.95E-06
10/30/2018 6:00,440.25,440.62,8190,1.04,2.00E-06
10/31/2018 6:00,440.54,440.67,8100,1.02,7.03E-07
11/1/2018 6:00,440.4,440.745,8955,1.145,1.87E-06
11/2/2018 6:00,440.28,440.82,9810,1.27,2.92E-06
11/3/2018 6:00,440.27,440.82,9680,1.25,2.98E-06
11/4/2018 6:00,440.08,440.87,9460,1.21,4.27E-06
11/5/2018 6:00,440.39,441.23,10900,1.38,4.55E-06
11/6/2018 6:00,440.21,441.36,12300,1.58,6.22E-06
11/7/2018 6:00,440.58,441.69,15000,1.92,6.01E-06
11/8/2018 6:00,440.9,441.8,14900,1.89,4.87E-06
11/9/2018 6:00,440.82,441.78,15400,1.96,5.19E-06
11/10/2018 6:00,440.71,441.67,14600,1.87,5.19E-06
11/11/2018 6:00,440.46,441.58,13200,1.67,6.06E-06
11/12/2018 6:00,440.73,441.51,12500,1.59,4.22E-06
11/13/2018 6:00,440.61,441.2,11400,1.47,3.19E-06
11/14/2018 6:00,440.37,441.03,10800,1.39,3.57E-06
11/15/2018 6:00,440.49,440.91,10300,1.34,2.27E-06
11/16/2018 6:00,440.29,440.99,7780,0.94,3.79E-06
11/17/2018 6:00,440.46,440.91,9550,1.22,2.44E-06
11/18/2018 6:00,440.63,440.9,10400,1.35,1.46E-06
11/19/2018 6:00,440.36,440.86,9320,1.19,2.71E-06
11/20/2018 6:00,440.49,440.87,11300,1.49,2.06E-06
11/21/2018 6:00,440.29,440.83,8720,1.1,2.92E-06
11/22/2018 6:00,440.45,440.79,9590,1.24,1.84E-06
11/23/2018 6:00,440.31,440.81,9990,1.3,2.71E-06
11/24/2018 6:00,440.24,440.94,9510,1.21,3.79E-06
11/25/2018 6:00,440.51,440.9,9480,1.21,2.11E-06
11/26/2018 6:00,440.71,440.84,14200,1.95,7.03E-07
11/27/2018 6:00,440.28,440.91,12700,1.71,3.41E-06
11/28/2018 6:00,440.66,441.83,17000,2.18,6.33E-06
11/29/2018 6:00,441.05,442.34,18700,2.33,6.98E-06
11/30/2018 6:00,440.48,442.44,18700,2.31,1.06E-05
12/1/2018 6:00,440.51,442.31,19600,2.45,9.74E-06
12/2/2018 6:00,440.94,442.44,19700,2.45,8.12E-06
12/3/2018 6:00,441.82,443.94,29800,3.41,1.15E-05
12/4/2018 6:00,443,445.16,36100,3.81,1.17E-05
12/5/2018 6:00,443.84,445.73,34200,3.43,1.02E-05
12/6/2018 6:00,444.29,446.08,32200,3.1,9.69E-06
12/7/2018 6:00,444.48,445.96,28900,2.8,8.01E-06
12/8/2018 6:00,444.47,445.84,26600,2.59,7.41E-06
12/9/2018 6:00,444.28,445.5,24300,2.41,6.60E-06
12/10/2018 6:00,443.95,445.16,21700,2.19,6.55E-06
12/11/2018 6:00,443.54,444.86,20100,2.07,7.14E-06
12/12/2018 6:00,443.12,444.43,19300,2.04,7.09E-06
12/13/2018 6:00,442.91,444.07,18500,2,6.28E-06
12/14/2018 6:00,442.59,443.66,17800,1.98,5.79E-06
12/15/2018 6:00,442.23,443.31,18300,2.1,5.84E-06
12/16/2018 6:00,441.85,443.11,17800,2.07,6.82E-06
12/17/2018 6:00,441.6,442.92,17600,2.07,7.14E-06
12/18/2018 6:00,441.36,442.74,17900,2.15,7.47E-06
12/19/2018 6:00,440.99,442.54,16800,2.03,8.39E-06
12/20/2018 6:00,440.78,442.27,15900,1.95,8.06E-06
12/21/2018 6:00,440.81,442.13,16600,2.07,7.14E-06
12/22/2018 6:00,440.27,441.66,14200,1.81,7.52E-06
12/23/2018 6:00,439.9,441.48,13600,1.75,8.55E-06
12/24/2018 6:00,439.55,441.19,14300,1.9,8.87E-06
12/25/2018 6:00,440.22,440.9,11700,1.55,3.68E-06
12/26/2018 6:00,440.43,441,10900,1.41,3.08E-06
12/27/2018 6:00,440.32,441.05,10700,1.38,3.95E-06
12/28/2018 6:00,440.29,441.34,12400,1.6,5.68E-06
12/29/2018 6:00,440.62,441.87,16400,2.09,6.76E-06
12/30/2018 6:00,440.26,442.41,18700,2.31,1.16E-05
12/31/2018 6:00,440.33,442.48,20000,2.48,1.16E-05
1/1/2019 6:00,440.77,442.45,20900,2.61,9.09E-06
1/2/2019 6:00,441.25,443.39,27400,3.25,1.16E-05
1/3/2019 6:00,442.21,444.58,30700,3.36,1.28E-05
1/4/2019 6:00,443.07,445.12,31000,3.25,1.11E-05
1/5/2019 6:00,443.66,445.38,29900,3.05,9.31E-06
1/6/2019 6:00,443.94,445.39,27300,2.76,7.85E-06
1/7/2019 6:00,443.9,445.25,25200,2.56,7.31E-06
1/8/2019 6:00,443.85,445.18,23500,2.39,7.20E-06
1/9/2019 6:00,443.94,445.11,23600,2.42,6.33E-06
1/10/2019 6:00,443.81,444.93,22400,2.32,6.06E-06
1/11/2019 6:00,443.57,444.67,21000,2.2,5.95E-06
1/12/2019 6:00,443.36,444.33,17400,1.83,5.25E-06
1/13/2019 6:00,443.18,443.99,18900,2.06,4.38E-06
1/14/2019 6:00,442.68,443.66,16800,1.86,5.30E-06
1/15/2019 6:00,442.29,443.35,16200,1.83,5.74E-06
1/16/2019 6:00,441.98,443.11,16500,1.9,6.11E-06
1/17/2019 6:00,441.67,442.765,15650,1.84,5.93E-06
1/18/2019 6:00,441.28,442.42,14800,1.78,6.17E-06
1/19/2019 6:00,441.12,442.11,15400,1.91,5.36E-06
1/20/2019 6:00,440.46,441.49,13100,1.68,5.57E-06
1/21/2019 6:00,439.81,441.29,11300,1.44,8.01E-06
1/22/2019 6:00,439.09,441.125,11500,1.495,1.10E-05
1/23/2019 6:00,440.16,440.96,11700,1.55,4.33E-06
1/24/2019 6:00,440.32,441.26,11200,1.42,5.09E-06
1/25/2019 6:00,440.31,441.67,9990,1.2,7.36E-06
1/26/2019 6:00,440.42,442.22,8650,0.99,9.74E-06
1/27/2019 6:00,439.72,442.55,8780,1.37,1.53E-05
1/28/2019 6:00,439.66,442.85,8820,1.61,1.73E-05
1/29/2019 6:00,439.75,443.02,8590,1.75,1.77E-05
1/30/2019 6:00,440.08,442.97,8320,1.61,1.56E-05
1/31/2019 6:00,440.31,442.92,8140,1.32,1.41E-05
2/1/2019 6:00,440.33,442.73,7860,0.98,1.30E-05
2/2/2019 6:00,440.24,442.51,7870,1,1.23E-05
2/3/2019 6:00,440.04,442.54,10500,1.17,1.35E-05
2/4/2019 6:00,440.12,442.65,12000,1.37,1.37E-05
2/5/2019 6:00,440.62,443.765,21050,2.295,1.70E-05
2/6/2019 6:00,441.22,444.88,30100,3.22,1.98E-05
2/7/2019 6:00,442.75,446.61,39000,3.61,2.09E-05
2/8/2019 6:00,444.07,448.45,44100,3.45,2.37E-05
2/9/2019 6:00,445.36,449.99,52200,3.63,2.51E-05
2/10/2019 6:00,446.78,450.39,49400,3.31,1.95E-05
2/11/2019 6:00,447.45,450.31,41600,2.77,1.55E-05
2/12/2019 6:00,447.88,450.11,39300,2.64,1.21E-05
2/13/2019 6:00,447.92,449.9,39200,2.68,1.07E-05
2/14/2019 6:00,447.8,450.03,36900,2.48,1.21E-05
2/15/2019 6:00,447.93,449.85,37300,2.55,1.04E-05
2/16/2019 6:00,447.91,449.7,36900,2.55,9.69E-06
2/17/2019 6:00,447.86,449.55,34900,2.43,9.15E-06
2/18/2019 6:00,447.66,449.27,32100,2.27,8.71E-06
2/19/2019 6:00,447.3,448.79,29400,2.15,8.06E-06
2/20/2019 6:00,446.93,448.25,26600,2.02,7.14E-06
2/21/2019 6:00,446.54,447.73,24300,1.92,6.44E-06
2/22/2019 6:00,446.13,447.24,23600,1.95,6.01E-06
2/23/2019 6:00,445.79,446.78,21600,1.86,5.36E-06
2/24/2019 6:00,445.96,446.8,27100,2.39,4.55E-06
2/25/2019 6:00,446.59,447.87,40300,3.31,6.93E-06
2/26/2019 6:00,447.34,448.46,41100,3.2,6.06E-06
2/27/2019 6:00,447.46,448.39,34700,2.68,5.03E-06
2/28/2019 6:00,447.26,448.11,30100,2.35,4.60E-06
3/1/2019 6:00,446.9,447.75,27500,2.2,4.60E-06
3/2/2019 6:00,446.51,447.32,24600,2.03,4.38E-06
3/3/2019 6:00,446.13,446.82,22250,1.9,3.73E-06
3/4/2019 6:00,445.44,446.32,19900,1.77,4.76E-06
3/5/2019 6:00,444.94,445.83,18200,1.69,4.82E-06
3/6/2019 6:00,444.4,445.32,17400,1.68,4.98E-06
3/7/2019 6:00,443.96,444.92,17700,1.78,5.19E-06
3/8/2019 6:00,443.53,444.45,14600,1.48,4.98E-06
3/9/2019 6:00,443.1,444,15900,1.7,4.87E-06
3/10/2019 6:00,443.43,444.3,19000,2.03,4.71E-06
3/11/2019 6:00,444.37,445.55,30100,3.03,6.39E-06
3/12/2019 6:00,444.98,446.11,31000,2.97,6.11E-06
3/13/2019 6:00,445.19,446.26,26100,2.42,5.79E-06
3/14/2019 6:00,445.33,446.58,28300,2.56,6.76E-06
3/15/2019 6:00,445.9,447.36,36000,3.07,7.90E-06
3/16/2019 6:00,446.62,447.85,40600,3.34,6.66E-06
3/17/2019 6:00,447.14,448.22,39200,3.11,5.84E-06
3/18/2019 6:00,447.25,448.28,35000,2.73,5.57E-06
3/19/2019 6:00,447.2,448.19,32700,2.56,5.36E-06
3/20/2019 6:00,447.09,448,32400,2.58,4.92E-06
3/21/2019 6:00,446.97,447.76,28900,2.33,4.27E-06
3/22/2019 6:00,446.77,447.64,30500,2.5,4.71E-06
3/23/2019 6:00,446.61,447.49,30200,2.51,4.76E-06
3/24/2019 6:00,446.39,447.28,28500,2.4,4.82E-06
3/25/2019 6:00,446.37,447.005,26450,2.27,3.44E-06
3/26/2019 6:00,445.95,446.73,24400,2.14,4.22E-06
3/27/2019 6:00,445.58,446.48,23700,2.12,4.87E-06
3/28/2019 6:00,445.19,446.23,20900,1.89,5.63E-06
3/29/2019 6:00,445.14,445.91,20500,1.915,4.17E-06
3/30/2019 6:00,445.1,445.59,20100,1.94,2.65E-06
3/31/2019 6:00,445.03,445.63,22000,2.13,3.25E-06
4/1/2019 6:00,445.12,446,25700,2.45,4.76E-06
4/2/2019 6:00,445.32,446.5,28000,2.55,6.39E-06
4/3/2019 6:00,445.7,446.63,27900,2.51,5.03E-06
4/4/2019 6:00,445.83,446.7,27800,2.48,4.71E-06
4/5/2019 6:00,445.82,446.59,24900,2.22,4.17E-06
4/6/2019 6:00,445.68,446.45,23200,2.08,4.17E-06
4/7/2019 6:00,445.47,446.2,21400,1.95,3.95E-06
4/8/2019 6:00,445.3,446.02,21400,1.99,3.90E-06
4/9/2019 6:00,445.1,445.81,19600,1.84,3.84E-06
4/10/2019 6:00,444.89,445.52,19000,1.83,3.41E-06
4/11/2019 6:00,444.69,445.2,18000,1.77,2.76E-06
4/12/2019 6:00,444.15,445.02,16300,1.61,4.71E-06
4/13/2019 6:00,444.07,445.04,21000,2.14,5.25E-06
4/14/2019 6:00,444.17,444.72,19300,2,2.98E-06
4/15/2019 6:00,443.79,444.54,15900,1.63,4.06E-06
4/16/2019 6:00,443.58,444.6,22500,2.39,5.52E-06
4/17/2019 6:00,444.16,445.37,27600,2.8,6.55E-06
4/18/2019 6:00,444.62,445.87,29600,2.9,6.76E-06
4/19/2019 6:00,445.1,446.07,28100,2.68,5.25E-06
4/20/2019 6:00,445.27,446.14,28700,2.72,4.71E-06
4/21/2019 6:00,445.27,446.33,27400,2.53,5.74E-06
4/22/2019 6:00,445.27,446.38,27800,2.56,6.01E-06
4/23/2019 6:00,445.22,446.24,24800,2.29,5.52E-06
4/24/2019 6:00,445.06,446,22900,2.16,5.09E-06
4/25/2019 6:00,444.83,445.72,22100,2.13,4.82E-06
4/26/2019 6:00,444.56,445.3,19200,1.89,4.00E-06
4/27/2019 6:00,444.12,444.93,17700,1.78,4.38E-06
